@relation sessions
@attribute Session integer
@attribute Actions integer
@attribute Time integer
@attribute PageAverageTime real
@attribute /ksc.html {True, False}
@attribute /shuttle/missions/missions.html {True, False}
@attribute /shuttle/countdown/ {True, False}
@attribute / {True, False}
@data
31435,3,352,117.33333333333333,True,True,True,True
31436,3,30,10.0,True,True,True,True
31437,4,956,239.0,True,True,True,True
31438,3,190,63.333333333333336,True,True,True,True
31440,2,309,154.5,True,True,True,True
31463,2,1126,563.0,True,True,True,True
31464,2,51,25.5,True,True,True,True
31468,2,764,382.0,True,True,True,True
31473,2,506,253.0,True,True,True,True
31483,2,217,108.5,True,True,True,True
31484,2,992,496.0,True,True,True,True
31487,3,119,39.666666666666664,True,True,True,True
31491,2,450,225.0,True,True,True,True
31492,2,723,361.5,True,True,True,True
31494,3,662,220.66666666666666,True,True,True,True
31495,3,800,266.6666666666667,True,True,True,True
31496,2,955,477.5,True,True,True,True
31500,2,423,211.5,True,True,True,True
31504,3,114,38.0,True,True,True,True
31507,6,271,45.166666666666664,True,True,True,True
31509,2,452,226.0,True,True,True,True
31512,2,850,425.0,True,True,True,True
31513,4,453,113.25,True,True,True,True
31514,7,1010,144.28571428571428,True,True,True,True
31516,5,1202,240.4,True,True,True,True
31518,4,1001,250.25,True,True,True,True
31520,2,35,17.5,True,True,True,True
31526,7,679,97.0,True,True,True,True
31527,2,22,11.0,True,True,True,True
31531,11,1358,123.45454545454545,True,True,True,True
31533,2,568,284.0,True,True,True,True
31536,2,568,284.0,True,True,True,True
31538,17,1212,71.29411764705883,True,True,True,True
31539,5,1181,236.2,True,True,True,True
31542,5,341,68.2,True,True,True,True
31548,3,1470,490.0,True,True,True,True
31550,2,235,117.5,True,True,True,True
31551,2,61,30.5,True,True,True,True
31555,2,20,10.0,True,True,True,True
31556,5,1562,312.4,True,True,True,True
31558,5,205,41.0,True,True,True,True
31561,2,11,5.5,True,True,True,True
31566,7,410,58.57142857142857,True,True,True,True
31573,2,1051,525.5,True,True,True,True
31575,2,226,113.0,True,True,True,True
31576,2,60,30.0,True,True,True,True
31577,4,133,33.25,True,True,True,True
31578,2,79,39.5,True,True,True,True
31580,2,900,450.0,True,True,True,True
31581,2,187,93.5,True,True,True,True
31585,5,490,98.0,True,True,True,True
31590,2,194,97.0,True,True,True,True
31591,4,899,224.75,True,True,True,True
31594,2,15,7.5,True,True,True,True
31595,3,14,4.666666666666667,True,True,True,True
31596,6,120,20.0,True,True,True,True
31599,6,729,121.5,True,True,True,True
31601,9,885,98.33333333333333,True,True,True,True
31603,2,325,162.5,True,True,True,True
31609,2,391,195.5,True,True,True,True
31610,2,139,69.5,True,True,True,True
31613,3,775,258.3333333333333,True,True,True,True
31616,2,1333,666.5,True,True,True,True
31618,3,602,200.66666666666666,True,True,True,True
31619,2,702,351.0,True,True,True,True
31621,3,1347,449.0,True,True,True,True
31623,2,128,64.0,True,True,True,True
31626,2,338,169.0,True,True,True,True
31631,4,627,156.75,True,True,True,True
31637,3,44,14.666666666666666,True,True,True,True
31638,16,1198,74.875,True,True,True,True
31645,2,784,392.0,True,True,True,True
31649,3,57,19.0,True,True,True,True
31652,2,8,4.0,True,True,True,True
31655,2,32,16.0,True,True,True,True
31657,2,40,20.0,True,True,True,True
31658,2,17,8.5,True,True,True,True
31659,9,1610,178.88888888888889,True,True,True,True
31660,4,831,207.75,True,True,True,True
31664,2,281,140.5,True,True,True,True
31676,3,882,294.0,True,True,True,True
31678,3,20,6.666666666666667,True,True,True,True
31680,2,48,24.0,True,True,True,True
31681,4,1007,251.75,True,True,True,True
31682,3,322,107.33333333333333,True,True,True,True
31683,4,1060,265.0,True,True,True,True
31690,2,237,118.5,True,True,True,True
31691,2,647,323.5,True,True,True,True
31694,2,224,112.0,True,True,True,True
31695,2,688,344.0,True,True,True,True
31696,3,685,228.33333333333334,True,True,True,True
31699,2,499,249.5,True,True,True,True
31700,3,492,164.0,True,True,True,True
31707,2,646,323.0,True,True,True,True
31709,3,638,212.66666666666666,True,True,True,True
31711,3,1379,459.6666666666667,True,True,True,True
31720,2,116,58.0,True,True,True,True
31721,2,898,449.0,True,True,True,True
31723,4,1046,261.5,True,True,True,True
31725,2,167,83.5,True,True,True,True
31726,2,1265,632.5,True,True,True,True
31731,2,340,170.0,True,True,True,True
31732,7,642,91.71428571428571,True,True,True,True
31736,2,1570,785.0,True,True,True,True
31738,2,274,137.0,True,True,True,True
31739,3,778,259.3333333333333,True,True,True,True
31745,2,1130,565.0,True,True,True,True
31752,2,98,49.0,True,True,True,True
31757,2,282,141.0,True,True,True,True
31758,2,405,202.5,True,True,True,True
31762,11,624,56.72727272727273,True,True,True,True
31763,2,2,1.0,True,True,True,True
31768,2,71,35.5,True,True,True,True
31772,2,682,341.0,True,True,True,True
31774,2,1384,692.0,True,True,True,True
31778,2,70,35.0,True,True,True,True
31779,2,38,19.0,True,True,True,True
31781,2,849,424.5,True,True,True,True
31783,2,358,179.0,True,True,True,True
31786,2,265,132.5,True,True,True,True
31794,2,277,138.5,True,True,True,True
31796,2,89,44.5,True,True,True,True
31797,2,1074,537.0,True,True,True,True
31798,3,836,278.6666666666667,True,True,True,True
31799,2,609,304.5,True,True,True,True
31801,2,412,206.0,True,True,True,True
31802,3,424,141.33333333333334,True,True,True,True
31806,2,170,85.0,True,True,True,True
31808,2,448,224.0,True,True,True,True
31809,2,270,135.0,True,True,True,True
31810,5,374,74.8,True,True,True,True
31812,4,1158,289.5,True,True,True,True
31815,2,472,236.0,True,True,True,True
31821,4,938,234.5,True,True,True,True
31830,2,833,416.5,True,True,True,True
31839,2,572,286.0,True,True,True,True
31842,2,213,106.5,True,True,True,True
31843,2,402,201.0,True,True,True,True
31853,2,1309,654.5,True,True,True,True
31858,3,980,326.6666666666667,True,True,True,True
31861,2,212,106.0,True,True,True,True
31868,2,835,417.5,True,True,True,True
31870,2,133,66.5,True,True,True,True
31872,2,159,79.5,True,True,True,True
31875,2,521,260.5,True,True,True,True
31883,2,682,341.0,True,True,True,True
31895,3,1168,389.3333333333333,True,True,True,True
31897,2,1040,520.0,True,True,True,True
31898,4,1095,273.75,True,True,True,True
31899,2,472,236.0,True,True,True,True
31902,2,940,470.0,True,True,True,True
31905,2,230,115.0,True,True,True,True
31906,2,530,265.0,True,True,True,True
31919,2,500,250.0,True,True,True,True
31920,2,759,379.5,True,True,True,True
31925,3,1298,432.6666666666667,True,True,True,True
31927,2,340,170.0,True,True,True,True
31930,5,900,180.0,True,True,True,True
31931,5,188,37.6,True,True,True,True
31935,2,687,343.5,True,True,True,True
31943,2,825,412.5,True,True,True,True
31944,2,1155,577.5,True,True,True,True
31948,2,532,266.0,True,True,True,True
31956,2,236,118.0,True,True,True,True
31960,3,93,31.0,True,True,True,True
31967,3,1087,362.3333333333333,True,True,True,True
31970,2,204,102.0,True,True,True,True
31971,2,468,234.0,True,True,True,True
31972,2,101,50.5,True,True,True,True
31974,3,223,74.33333333333333,True,True,True,True
31984,2,51,25.5,True,True,True,True
31987,2,430,215.0,True,True,True,True
31995,2,229,114.5,True,True,True,True
32000,4,680,170.0,True,True,True,True
32002,3,330,110.0,True,True,True,True
32004,4,88,22.0,True,True,True,True
32036,2,1039,519.5,True,True,True,True
32042,2,22,11.0,True,True,True,True
32045,2,881,440.5,True,True,True,True
32048,2,769,384.5,True,True,True,True
32063,2,411,205.5,True,True,True,True
32066,3,72,24.0,True,True,True,True
32068,3,703,234.33333333333334,True,True,True,True
32070,3,1265,421.6666666666667,True,True,True,True
32071,3,367,122.33333333333333,True,True,True,True
32076,11,515,46.81818181818182,True,True,True,True
32077,5,502,100.4,True,True,True,True
32079,2,166,83.0,True,True,True,True
32082,2,18,9.0,True,True,True,True
32083,2,808,404.0,True,True,True,True
32088,3,319,106.33333333333333,True,True,True,True
32089,2,156,78.0,True,True,True,True
32095,2,369,184.5,True,True,True,True
32096,4,701,175.25,True,True,True,True
32103,2,58,29.0,True,True,True,True
32107,2,971,485.5,True,True,True,True
32109,2,259,129.5,True,True,True,True
32111,3,106,35.333333333333336,True,True,True,True
32115,2,69,34.5,True,True,True,True
32125,3,59,19.666666666666668,True,True,True,True
32149,2,461,230.5,True,True,True,True
32150,3,54,18.0,True,True,True,True
32153,3,258,86.0,True,True,True,True
32154,4,944,236.0,True,True,True,True
32158,2,62,31.0,True,True,True,True
32160,3,689,229.66666666666666,True,True,True,True
32163,2,60,30.0,True,True,True,True
32168,3,102,34.0,True,True,True,True
32169,5,128,25.6,True,True,True,True
32170,4,145,36.25,True,True,True,True
32171,6,379,63.166666666666664,True,True,True,True
32173,2,273,136.5,True,True,True,True
32175,2,765,382.5,True,True,True,True
32180,5,815,163.0,True,True,True,True
32183,3,27,9.0,True,True,True,True
32186,8,246,30.75,True,True,True,True
32187,3,555,185.0,True,True,True,True
32188,2,296,148.0,True,True,True,True
32189,3,1224,408.0,True,True,True,True
32196,2,37,18.5,True,True,True,True
32199,3,124,41.333333333333336,True,True,True,True
32200,3,679,226.33333333333334,True,True,True,True
32210,2,39,19.5,True,True,True,True
32211,2,97,48.5,True,True,True,True
32213,3,138,46.0,True,True,True,True
32218,2,210,105.0,True,True,True,True
32220,2,802,401.0,True,True,True,True
32226,6,170,28.333333333333332,True,True,True,True
32227,2,104,52.0,True,True,True,True
32233,2,201,100.5,True,True,True,True
32236,2,731,365.5,True,True,True,True
32238,2,650,325.0,True,True,True,True
32254,2,600,300.0,True,True,True,True
32256,4,1667,416.75,True,True,True,True
32258,2,315,157.5,True,True,True,True
32260,2,458,229.0,True,True,True,True
32268,2,129,64.5,True,True,True,True
32269,3,616,205.33333333333334,True,True,True,True
32282,2,139,69.5,True,True,True,True
32283,2,104,52.0,True,True,True,True
32285,4,135,33.75,True,True,True,True
32287,2,241,120.5,True,True,True,True
32288,3,288,96.0,True,True,True,True
32294,2,9,4.5,True,True,True,True
32301,4,519,129.75,True,True,True,True
32303,7,305,43.57142857142857,True,True,True,True
32305,2,660,330.0,True,True,True,True
32306,13,1064,81.84615384615384,True,True,True,True
32308,2,536,268.0,True,True,True,True
32310,3,146,48.666666666666664,True,True,True,True
32314,4,115,28.75,True,True,True,True
32320,5,75,15.0,True,True,True,True
32322,5,1378,275.6,True,True,True,True
32323,8,536,67.0,True,True,True,True
32326,4,113,28.25,True,True,True,True
32332,3,965,321.6666666666667,True,True,True,True
32335,5,136,27.2,True,True,True,True
32342,2,184,92.0,True,True,True,True
32346,2,980,490.0,True,True,True,True
32352,2,297,148.5,True,True,True,True
32355,5,94,18.8,True,True,True,True
32357,2,455,227.5,True,True,True,True
32358,2,863,431.5,True,True,True,True
32359,14,995,71.07142857142857,True,True,True,True
32360,5,46,9.2,True,True,True,True
32361,8,572,71.5,True,True,True,True
32362,6,1234,205.66666666666666,True,True,True,True
32363,9,1013,112.55555555555556,True,True,True,True
32367,10,473,47.3,True,True,True,True
32369,3,17,5.666666666666667,True,True,True,True
32370,3,96,32.0,True,True,True,True
32371,10,275,27.5,True,True,True,True
32372,4,314,78.5,True,True,True,True
32373,4,386,96.5,True,True,True,True
32374,5,398,79.6,True,True,True,True
32375,3,23,7.666666666666667,True,True,True,True
32377,5,83,16.6,True,True,True,True
32383,4,72,18.0,True,True,True,True
32387,5,488,97.6,True,True,True,True
32391,3,932,310.6666666666667,True,True,True,True
32396,3,66,22.0,True,True,True,True
32401,2,542,271.0,True,True,True,True
32406,2,1073,536.5,True,True,True,True
32407,2,641,320.5,True,True,True,True
32408,2,672,336.0,True,True,True,True
32413,5,574,114.8,True,True,True,True
32416,3,14,4.666666666666667,True,True,True,True
32417,2,288,144.0,True,True,True,True
32419,4,27,6.75,True,True,True,True
32421,2,1446,723.0,True,True,True,True
32422,2,718,359.0,True,True,True,True
32429,2,175,87.5,True,True,True,True
32435,3,388,129.33333333333334,True,True,True,True
32438,4,40,10.0,True,True,True,True
32440,5,503,100.6,True,True,True,True
32441,2,101,50.5,True,True,True,True
32442,3,1406,468.6666666666667,True,True,True,True
32443,2,46,23.0,True,True,True,True
32444,2,555,277.5,True,True,True,True
32451,2,216,108.0,True,True,True,True
32457,3,42,14.0,True,True,True,True
32461,2,436,218.0,True,True,True,True
32466,3,1746,582.0,True,True,True,True
32469,3,216,72.0,True,True,True,True
32473,2,608,304.0,True,True,True,True
32475,2,291,145.5,True,True,True,True
32476,2,561,280.5,True,True,True,True
32479,2,168,84.0,True,True,True,True
32480,2,242,121.0,True,True,True,True
32484,3,88,29.333333333333332,True,True,True,True
32485,2,160,80.0,True,True,True,True
32488,6,737,122.83333333333333,True,True,True,True
32491,5,93,18.6,True,True,True,True
32496,2,20,10.0,True,True,True,True
32497,8,367,45.875,True,True,True,True
32498,8,336,42.0,True,True,True,True
32499,2,3,1.5,True,True,True,True
32500,3,49,16.333333333333332,True,True,True,True
32501,3,254,84.66666666666667,True,True,True,True
32503,2,44,22.0,True,True,True,True
32505,2,1050,525.0,True,True,True,True
32512,2,645,322.5,True,True,True,True
32515,2,519,259.5,True,True,True,True
32520,4,281,70.25,True,True,True,True
32521,2,524,262.0,True,True,True,True
32526,3,24,8.0,True,True,True,True
32527,2,887,443.5,True,True,True,True
32528,3,631,210.33333333333334,True,True,True,True
32531,2,833,416.5,True,True,True,True
32534,3,1037,345.6666666666667,True,True,True,True
32536,2,1078,539.0,True,True,True,True
32540,2,161,80.5,True,True,True,True
32541,2,446,223.0,True,True,True,True
32549,2,1195,597.5,True,True,True,True
32552,8,93,11.625,True,True,True,True
32554,2,224,112.0,True,True,True,True
32559,2,208,104.0,True,True,True,True
32560,2,42,21.0,True,True,True,True
32563,2,12,6.0,True,True,True,True
32565,3,123,41.0,True,True,True,True
32582,2,144,72.0,True,True,True,True
32597,2,121,60.5,True,True,True,True
32600,2,356,178.0,True,True,True,True
32604,3,586,195.33333333333334,True,True,True,True
32610,2,20,10.0,True,True,True,True
32611,2,64,32.0,True,True,True,True
32613,2,581,290.5,True,True,True,True
32615,4,49,12.25,True,True,True,True
32620,2,31,15.5,True,True,True,True
32621,2,78,39.0,True,True,True,True
32622,9,411,45.666666666666664,True,True,True,True
32624,2,808,404.0,True,True,True,True
32630,7,440,62.857142857142854,True,True,True,True
32632,5,413,82.6,True,True,True,True
32636,2,400,200.0,True,True,True,True
32638,10,1335,133.5,True,True,True,True
32640,2,13,6.5,True,True,True,True
32642,2,20,10.0,True,True,True,True
32643,2,13,6.5,True,True,True,True
32644,2,50,25.0,True,True,True,True
32645,2,11,5.5,True,True,True,True
32646,3,77,25.666666666666668,True,True,True,True
32647,2,11,5.5,True,True,True,True
32649,2,574,287.0,True,True,True,True
32679,2,121,60.5,True,True,True,True
32682,3,960,320.0,True,True,True,True
32689,2,188,94.0,True,True,True,True
32692,2,728,364.0,True,True,True,True
32693,2,534,267.0,True,True,True,True
32704,2,220,110.0,True,True,True,True
32706,2,1265,632.5,True,True,True,True
32716,2,514,257.0,True,True,True,True
32718,2,478,239.0,True,True,True,True
32722,2,206,103.0,True,True,True,True
32731,2,460,230.0,True,True,True,True
32732,2,588,294.0,True,True,True,True
32736,2,186,93.0,True,True,True,True
32739,2,748,374.0,True,True,True,True
32740,2,792,396.0,True,True,True,True
32751,3,1516,505.3333333333333,True,True,True,True
32754,4,318,79.5,True,True,True,True
32755,2,807,403.5,True,True,True,True
32760,2,381,190.5,True,True,True,True
32765,2,389,194.5,True,True,True,True
32766,2,67,33.5,True,True,True,True
32767,4,56,14.0,True,True,True,True
32769,3,65,21.666666666666668,True,True,True,True
32771,2,1312,656.0,True,True,True,True
32781,2,300,150.0,True,True,True,True
32782,2,568,284.0,True,True,True,True
32787,5,542,108.4,True,True,True,True
32788,3,381,127.0,True,True,True,True
32790,7,1060,151.42857142857142,True,True,True,True
32791,8,1349,168.625,True,True,True,True
32792,5,646,129.2,True,True,True,True
32795,7,449,64.14285714285714,True,True,True,True
32801,3,158,52.666666666666664,True,True,True,True
32802,4,129,32.25,True,True,True,True
32804,2,20,10.0,True,True,True,True
32805,4,1648,412.0,True,True,True,True
32806,2,446,223.0,True,True,True,True
32807,2,283,141.5,True,True,True,True
32809,2,298,149.0,True,True,True,True
32811,2,174,87.0,True,True,True,True
32822,2,419,209.5,True,True,True,True
32829,2,1182,591.0,True,True,True,True
32834,2,246,123.0,True,True,True,True
32835,2,249,124.5,True,True,True,True
32836,2,142,71.0,True,True,True,True
32840,5,524,104.8,True,True,True,True
32841,4,565,141.25,True,True,True,True
32845,6,1633,272.1666666666667,True,True,True,True
32869,2,384,192.0,True,True,True,True
32870,2,1584,792.0,True,True,True,True
32887,2,469,234.5,True,True,True,True
32894,2,144,72.0,True,True,True,True
32915,3,1229,409.6666666666667,True,True,True,True
32917,2,37,18.5,True,True,True,True
32919,2,219,109.5,True,True,True,True
32927,3,1465,488.3333333333333,True,True,True,True
32930,2,223,111.5,True,True,True,True
32934,2,1198,599.0,True,True,True,True
32935,2,367,183.5,True,True,True,True
32938,2,572,286.0,True,True,True,True
32947,3,1498,499.3333333333333,True,True,True,True
32957,2,1475,737.5,True,True,True,True
32972,2,1701,850.5,True,True,True,True
32979,2,653,326.5,True,True,True,True
